row_id,source_path,source_sha256,source_page,source_table,source_table_row,source_bbox,source_coordinate_system,raw_cells,cell_bboxes
c5b5c083deea1b0c56f2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,54,0,19,"[124.58000000000001, 466.78001000000006, 775.41999, 481.53999500000003]","PDF points, top-left origin","[""Arbandi-II"", ""87/1-16"", null, ""12972"", ""12"", ""12"", ""15"", ""0"", ""15"", null, ""15"", ""1"", ""2"", null, ""1"", ""0"", null, ""3"", null, ""0"", ""4""]","[[124.58000000000001, 466.78001000000006, 217.90842315789473, 481.53999500000003], [217.90842315789473, 466.78001000000006, 265.460005, 481.53999500000003], null, [265.460005, 466.78001000000006, 303.1528564285714, 481.53999500000003], [303.1528564285714, 466.78001000000006, 341.5128514285714, 481.53999500000003], [341.5128514285714, 466.78001000000006, 379.0921055263158, 481.53999500000003], [379.0921055263158, 466.78001000000006, 403.6499957142857, 481.53999500000003], [403.6499957142857, 466.78001000000006, 429.7471407142857, 481.53999500000003], [429.7471407142857, 466.78001000000006, 469.250005, 481.53999500000003], null, [469.250005, 466.78001000000006, 494.20000500000003, 481.53999500000003], [494.20000500000003, 466.78001000000006, 520.1500199999999, 481.53999500000003], [520.1500199999999, 466.78001000000006, 566.4985685714286, 481.53999500000003], null, [566.4985685714286, 466.78001000000006, 602.4985685714286, 481.53999500000003], [602.4985685714286, 466.78001000000006, 643.8699899999999, 481.53999500000003], null, [643.8699899999999, 466.78001000000006, 671.2600199999999, 481.53999500000003], null, [671.2600199999999, 466.78001000000006, 710.6200200000001, 481.53999500000003], [710.6200200000001, 466.78001000000006, 775.41999, 481.53999500000003]]"
519f43773795d9d20a90,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,54,0,20,"[124.58000000000001, 481.53999500000003, 775.41999, 496.29599500000006]","PDF points, top-left origin","[""Arbandi-I"", ""87/17-32"", null, ""12135"", ""9"", ""12"", ""14"", ""0"", ""14"", null, ""14"", ""1"", ""3"", null, ""0"", ""0"", null, ""2"", null, ""1"", ""4""]","[[124.58000000000001, 481.53999500000003, 217.90842315789473, 496.29599500000006], [217.90842315789473, 481.53999500000003, 265.460005, 496.29599500000006], null, [265.460005, 481.53999500000003, 303.1528564285714, 496.29599500000006], [303.1528564285714, 481.53999500000003, 341.5128514285714, 496.29599500000006], [341.5128514285714, 481.53999500000003, 379.0921055263158, 496.29599500000006], [379.0921055263158, 481.53999500000003, 403.6499957142857, 496.29599500000006], [403.6499957142857, 481.53999500000003, 429.7471407142857, 496.29599500000006], [429.7471407142857, 481.53999500000003, 469.250005, 496.29599500000006], null, [469.250005, 481.53999500000003, 494.20000500000003, 496.29599500000006], [494.20000500000003, 481.53999500000003, 520.1500199999999, 496.29599500000006], [520.1500199999999, 481.53999500000003, 566.4985685714286, 496.29599500000006], null, [566.4985685714286, 481.53999500000003, 602.4985685714286, 496.29599500000006], [602.4985685714286, 481.53999500000003, 643.8699899999999, 496.29599500000006], null, [643.8699899999999, 481.53999500000003, 671.2600199999999, 496.29599500000006], null, [671.2600199999999, 481.53999500000003, 710.6200200000001, 496.29599500000006], [710.6200200000001, 481.53999500000003, 775.41999, 496.29599500000006]]"
03022524c15f45871106,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,54,0,21,"[124.58000000000001, 496.29599500000006, 775.41999, 511.05601]","PDF points, top-left origin","[""Babla"", ""86/35-56"", null, ""17635"", ""14"", ""17"", ""20"", ""0"", ""20"", null, ""20"", ""0"", ""5"", null, ""0"", ""1"", null, ""1"", null, ""3"", ""5""]","[[124.58000000000001, 496.29599500000006, 217.90842315789473, 511.05601], [217.90842315789473, 496.29599500000006, 265.460005, 511.05601], null, [265.460005, 496.29599500000006, 303.1528564285714, 511.05601], [303.1528564285714, 496.29599500000006, 341.5128514285714, 511.05601], [341.5128514285714, 496.29599500000006, 379.0921055263158, 511.05601], [379.0921055263158, 496.29599500000006, 403.6499957142857, 511.05601], [403.6499957142857, 496.29599500000006, 429.7471407142857, 511.05601], [429.7471407142857, 496.29599500000006, 469.250005, 511.05601], null, [469.250005, 496.29599500000006, 494.20000500000003, 511.05601], [494.20000500000003, 496.29599500000006, 520.1500199999999, 511.05601], [520.1500199999999, 496.29599500000006, 566.4985685714286, 511.05601], null, [566.4985685714286, 496.29599500000006, 602.4985685714286, 511.05601], [602.4985685714286, 496.29599500000006, 643.8699899999999, 511.05601], null, [643.8699899999999, 496.29599500000006, 671.2600199999999, 511.05601], null, [671.2600199999999, 496.29599500000006, 710.6200200000001, 511.05601], [710.6200200000001, 496.29599500000006, 775.41999, 511.05601]]"
b04a302b02a7b6fd264c,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,55,0,0,"[124.58, 69.38, 775.41999, 84.14000000000004]","PDF points, top-left origin","[""Haripur"", ""86/57-85"", ""22674"", ""16"", ""21"", ""26"", ""0"", ""26"", ""26"", ""0"", ""7"", ""0"", ""0"", ""6"", ""0"", ""7""]","[[124.58, 69.38, 218.54000000000002, 84.14000000000004], [218.54000000000002, 69.38, 265.49600350000003, 84.14000000000004], [265.49600350000003, 69.38, 301.730005, 84.14000000000004], [301.730005, 69.38, 342.650005, 84.14000000000004], [342.650005, 69.38, 378.410005, 84.14000000000004], [378.410005, 69.38, 402.04999000000004, 84.14000000000004], [402.04999000000004, 69.38, 433.15400424999996, 84.14000000000004], [433.15400424999996, 69.38, 469.250005, 84.14000000000004], [469.250005, 69.38, 492.98200349999996, 84.14000000000004], [492.98200349999996, 69.38, 520.1500199999999, 84.14000000000004], [520.1500199999999, 69.38, 566.59002, 84.14000000000004], [566.59002, 69.38, 602.59002, 84.14000000000004], [602.59002, 69.38, 643.8699899999999, 84.14000000000004], [643.8699899999999, 69.38, 671.2600199999999, 84.14000000000004], [671.2600199999999, 69.38, 710.6200200000001, 84.14000000000004], [710.6200200000001, 69.38, 775.41999, 84.14000000000004]]"
0d3da4a975924aa6878a,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,55,0,1,"[124.58, 84.14000000000004, 775.41999, 107.54000000000002]","PDF points, top-left origin","[""Belgoria-II"", ""86/218-\n233"", ""12865"", ""9"", ""12"", ""15"", ""0"", ""15"", ""15"", ""0"", ""4"", ""0"", ""0"", ""3"", ""0"", ""4""]","[[124.58, 84.14000000000004, 218.54000000000002, 107.54000000000002], [218.54000000000002, 84.14000000000004, 265.49600350000003, 107.54000000000002], [265.49600350000003, 84.14000000000004, 301.730005, 107.54000000000002], [301.730005, 84.14000000000004, 342.650005, 107.54000000000002], [342.650005, 84.14000000000004, 378.410005, 107.54000000000002], [378.410005, 84.14000000000004, 402.04999000000004, 107.54000000000002], [402.04999000000004, 84.14000000000004, 433.15400424999996, 107.54000000000002], [433.15400424999996, 84.14000000000004, 469.250005, 107.54000000000002], [469.250005, 84.14000000000004, 492.98200349999996, 107.54000000000002], [492.98200349999996, 84.14000000000004, 520.1500199999999, 107.54000000000002], [520.1500199999999, 84.14000000000004, 566.59002, 107.54000000000002], [566.59002, 84.14000000000004, 602.59002, 107.54000000000002], [602.59002, 84.14000000000004, 643.8699899999999, 107.54000000000002], [643.8699899999999, 84.14000000000004, 671.2600199999999, 107.54000000000002], [671.2600199999999, 84.14000000000004, 710.6200200000001, 107.54000000000002], [710.6200200000001, 84.14000000000004, 775.41999, 107.54000000000002]]"
375798c96f607a0f4fd9,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,55,0,2,"[124.58, 107.54000000000002, 775.41999, 130.93999500000007]","PDF points, top-left origin","[""Belgoria-I"", ""86/234-\n256"", ""17819"", ""13"", ""17"", ""20"", ""0"", ""20"", ""20"", ""0"", ""3"", ""2"", ""1"", ""3"", ""1"", ""5""]","[[124.58, 107.54000000000002, 218.54000000000002, 130.93999500000007], [218.54000000000002, 107.54000000000002, 265.49600350000003, 130.93999500000007], [265.49600350000003, 107.54000000000002, 301.730005, 130.93999500000007], [301.730005, 107.54000000000002, 342.650005, 130.93999500000007], [342.650005, 107.54000000000002, 378.410005, 130.93999500000007], [378.410005, 107.54000000000002, 402.04999000000004, 130.93999500000007], [402.04999000000004, 107.54000000000002, 433.15400424999996, 130.93999500000007], [433.15400424999996, 107.54000000000002, 469.250005, 130.93999500000007], [469.250005, 107.54000000000002, 492.98200349999996, 130.93999500000007], [492.98200349999996, 107.54000000000002, 520.1500199999999, 130.93999500000007], [520.1500199999999, 107.54000000000002, 566.59002, 130.93999500000007], [566.59002, 107.54000000000002, 602.59002, 130.93999500000007], [602.59002, 107.54000000000002, 643.8699899999999, 130.93999500000007], [643.8699899999999, 107.54000000000002, 671.2600199999999, 130.93999500000007], [671.2600199999999, 107.54000000000002, 710.6200200000001, 130.93999500000007], [710.6200200000001, 107.54000000000002, 775.41999, 130.93999500000007]]"
96f3048a05ad49db144b,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,55,0,3,"[124.58, 130.93999500000007, 775.41999, 145.70000000000005]","PDF points, top-left origin","[""Fulia Township"", ""87/65-72"", ""6118"", ""4"", ""7"", ""7"", ""0"", ""7"", ""7"", ""0"", ""1"", ""1"", ""0"", ""1"", ""0"", ""2""]","[[124.58, 130.93999500000007, 218.54000000000002, 145.70000000000005], [218.54000000000002, 130.93999500000007, 265.49600350000003, 145.70000000000005], [265.49600350000003, 130.93999500000007, 301.730005, 145.70000000000005], [301.730005, 130.93999500000007, 342.650005, 145.70000000000005], [342.650005, 130.93999500000007, 378.410005, 145.70000000000005], [378.410005, 130.93999500000007, 402.04999000000004, 145.70000000000005], [402.04999000000004, 130.93999500000007, 433.15400424999996, 145.70000000000005], [433.15400424999996, 130.93999500000007, 469.250005, 145.70000000000005], [469.250005, 130.93999500000007, 492.98200349999996, 145.70000000000005], [492.98200349999996, 130.93999500000007, 520.1500199999999, 145.70000000000005], [520.1500199999999, 130.93999500000007, 566.59002, 145.70000000000005], [566.59002, 130.93999500000007, 602.59002, 145.70000000000005], [602.59002, 130.93999500000007, 643.8699899999999, 145.70000000000005], [643.8699899999999, 130.93999500000007, 671.2600199999999, 145.70000000000005], [671.2600199999999, 130.93999500000007, 710.6200200000001, 145.70000000000005], [710.6200200000001, 130.93999500000007, 775.41999, 145.70000000000005]]"
a41c8499aaad624ad844,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,55,0,4,"[124.58, 145.70000000000005, 775.41999, 160.46000000000004]","PDF points, top-left origin","[""Nabla"", ""87/33-64"", ""24125"", ""17"", ""23"", ""27"", ""0"", ""27"", ""27"", ""1"", ""5"", ""1"", ""0"", ""4"", ""2"", ""7""]","[[124.58, 145.70000000000005, 218.54000000000002, 160.46000000000004], [218.54000000000002, 145.70000000000005, 265.49600350000003, 160.46000000000004], [265.49600350000003, 145.70000000000005, 301.730005, 160.46000000000004], [301.730005, 145.70000000000005, 342.650005, 160.46000000000004], [342.650005, 145.70000000000005, 378.410005, 160.46000000000004], [378.410005, 145.70000000000005, 402.04999000000004, 160.46000000000004], [402.04999000000004, 145.70000000000005, 433.15400424999996, 160.46000000000004], [433.15400424999996, 145.70000000000005, 469.250005, 160.46000000000004], [469.250005, 145.70000000000005, 492.98200349999996, 160.46000000000004], [492.98200349999996, 145.70000000000005, 520.1500199999999, 160.46000000000004], [520.1500199999999, 145.70000000000005, 566.59002, 160.46000000000004], [566.59002, 145.70000000000005, 602.59002, 160.46000000000004], [602.59002, 145.70000000000005, 643.8699899999999, 160.46000000000004], [643.8699899999999, 145.70000000000005, 671.2600199999999, 160.46000000000004], [671.2600199999999, 145.70000000000005, 710.6200200000001, 160.46000000000004], [710.6200200000001, 145.70000000000005, 775.41999, 160.46000000000004]]"
8d11b8357e55faecb4f8,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,55,0,5,"[124.58, 160.46000000000004, 775.41999, 174.50000000000006]","PDF points, top-left origin","[""Total"", null, """", ""150958"", ""114"", null, ""145"", ""172"", null, ""0"", ""172"", ""172"", ""3"", ""37"", ""5"", ""3""]","[[124.58, 160.46000000000004, 265.49600350000003, 174.50000000000006], null, [265.49600350000003, 160.46000000000004, 301.730005, 174.50000000000006], [301.730005, 160.46000000000004, 342.650005, 174.50000000000006], [342.650005, 160.46000000000004, 402.04999000000004, 174.50000000000006], null, [402.04999000000004, 160.46000000000004, 433.15400424999996, 174.50000000000006], [433.15400424999996, 160.46000000000004, 492.98200349999996, 174.50000000000006], null, [492.98200349999996, 160.46000000000004, 520.1500199999999, 174.50000000000006], [520.1500199999999, 160.46000000000004, 566.59002, 174.50000000000006], [566.59002, 160.46000000000004, 602.59002, 174.50000000000006], [602.59002, 160.46000000000004, 643.8699899999999, 174.50000000000006], [643.8699899999999, 160.46000000000004, 671.2600199999999, 174.50000000000006], [671.2600199999999, 160.46000000000004, 710.6200200000001, 174.50000000000006], [710.6200200000001, 160.46000000000004, 775.41999, 174.50000000000006]]"
cc3fa10053af604694c2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,55,0,6,"[124.58, 174.50000000000006, 775.41999, 197.93000000000006]","PDF points, top-left origin","[""Daskhinpara-II"", ""88/130-\n145"", ""12320"", ""11"", ""12"", ""14"", ""0"", ""14"", ""14"", ""0"", ""4"", ""0"", ""1"", ""1"", ""1"", ""4""]","[[124.58, 174.50000000000006, 218.54000000000002, 197.93000000000006], [218.54000000000002, 174.50000000000006, 265.49600350000003, 197.93000000000006], [265.49600350000003, 174.50000000000006, 301.730005, 197.93000000000006], [301.730005, 174.50000000000006, 342.650005, 197.93000000000006], [342.650005, 174.50000000000006, 378.410005, 197.93000000000006], [378.410005, 174.50000000000006, 402.04999000000004, 197.93000000000006], [402.04999000000004, 174.50000000000006, 433.15400424999996, 197.93000000000006], [433.15400424999996, 174.50000000000006, 469.250005, 197.93000000000006], [469.250005, 174.50000000000006, 492.98200349999996, 197.93000000000006], [492.98200349999996, 174.50000000000006, 520.1500199999999, 197.93000000000006], [520.1500199999999, 174.50000000000006, 566.59002, 197.93000000000006], [566.59002, 174.50000000000006, 602.59002, 197.93000000000006], [602.59002, 174.50000000000006, 643.8699899999999, 197.93000000000006], [643.8699899999999, 174.50000000000006, 671.2600199999999, 197.93000000000006], [671.2600199999999, 174.50000000000006, 710.6200200000001, 197.93000000000006], [710.6200200000001, 174.50000000000006, 775.41999, 197.93000000000006]]"
e34ddb25dae182fdcd37,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,55,0,7,"[124.58, 197.93000000000006, 775.41999, 221.32999500000005]","PDF points, top-left origin","[""Daskhinpara-I"", ""88/146-\n156"", ""9156"", ""8"", ""9"", ""11"", ""0"", ""11"", ""11"", ""0"", ""3"", ""0"", ""0"", ""0"", ""2"", ""3""]","[[124.58, 197.93000000000006, 218.54000000000002, 221.32999500000005], [218.54000000000002, 197.93000000000006, 265.49600350000003, 221.32999500000005], [265.49600350000003, 197.93000000000006, 301.730005, 221.32999500000005], [301.730005, 197.93000000000006, 342.650005, 221.32999500000005], [342.650005, 197.93000000000006, 378.410005, 221.32999500000005], [378.410005, 197.93000000000006, 402.04999000000004, 221.32999500000005], [402.04999000000004, 197.93000000000006, 433.15400424999996, 221.32999500000005], [433.15400424999996, 197.93000000000006, 469.250005, 221.32999500000005], [469.250005, 197.93000000000006, 492.98200349999996, 221.32999500000005], [492.98200349999996, 197.93000000000006, 520.1500199999999, 221.32999500000005], [520.1500199999999, 197.93000000000006, 566.59002, 221.32999500000005], [566.59002, 197.93000000000006, 602.59002, 221.32999500000005], [602.59002, 197.93000000000006, 643.8699899999999, 221.32999500000005], [643.8699899999999, 197.93000000000006, 671.2600199999999, 221.32999500000005], [671.2600199999999, 197.93000000000006, 710.6200200000001, 221.32999500000005], [710.6200200000001, 197.93000000000006, 775.41999, 221.32999500000005]]"
